movie_id,movie_title,numb_of_critics,duration,genres,num_voted_users,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,gross,title_year,imdb_score,aspect_ratio,movie_facebook_likes,director_id,actor_1_id,actor_2_id,actor_3_id
3924,The Real Cancun,52,96,Documentary,3611,cancun mexico|mexico|spring break|vacation|wisconsin,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62,English,USA,R,8000000,3713002,2003,2.7,1.85,131,1716,781,,
900,Gigli,131,121,Comedy|Crime|Romance,41620,gangster|hospital|lesbian|mob|thug,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,418,English,USA,R,54000000,5660084,2003,2.4,2.35,2000,225,396,,
340,The Lord of the Rings: The Return of the King,328,192,Action|Adventure|Drama|Fantasy,1215718,battle|epic|king|orc|ring,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,3189,English,USA,PG-13,94000000,377019252,2003,8.9,2.35,16000,17,181,,
4286,"The Book of Mormon Movie, Volume 1: The Journey",7,120,Adventure,397,jerusalem|journey|promised land|ship|wilderness,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,30,English,USA,PG-13,2000000,1098224,2003,3.3,1.85,32,1913,1687,,
2329,Marci X,28,80,Comedy|Music,4518,female protagonist|hip hop|jewish american princess|rapper|record label,http://www.imdb.com/title/tt0266747/?ref_=fn_tt_tt_1,66,English,USA,R,20000000,1646664,2003,2.8,1.85,241,836,911,,
1672,Dumb and Dumberer: When Harry Met Lloyd,85,85,Comedy,30651,1980s|buddy|high school|prequel to cult favorite|teenager,http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1,267,English,USA,PG-13,19000000,26096584,2003,3.4,1.37,1000,716,229,,
274,The Cat in the Hat,109,82,Adventure|Comedy|Family|Fantasy,36033,based on cult comic book|cat|home alone|imagination|talking cat,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,456,English,USA,PG,109000000,100446895,2003,3.8,1.85,946,160,149,214,239
2984,From Justin to Kelly,60,90,Comedy|Musical|Romance,23606,bar|florida|love|spring break|waitress,http://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,304,English,USA,PG,12000000,4922166,2003,2.1,1.85,0,1062,1149,,
3365,You Got Served,58,95,Drama|Music,23671,competition|dance contest|friend|money|street dancing,http://www.imdb.com/title/tt0365957/?ref_=fn_tt_tt_1,247,English,USA,PG-13,8000000,40066497,2004,3.5,1.85,0,1441,1301,,
1288,Torque,86,84,Action|Comedy|Crime,23747,murder|on the run|security camera|surveillance footage|timebomb,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1,207,English,USA,PG-13,40000000,21176322,2004,4.0,2.35,0,570,532,,
314,Catwoman,212,87,Action|Crime|Fantasy|Romance|Thriller,87451,based on cult comic book|bechdel test passed|cat|detective|radical transformation,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,660,English,USA,PG-13,100000000,40198710,2004,3.3,2.35,0,179,166,,
888,Thunderbirds,76,95,Action|Adventure|Comedy|Family|Sci-Fi,11148,astronaut|island|lady penelope|rescue|the hood,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,229,English,UK,PG,57000000,6768055,2004,4.2,1.85,437,298,390,,
2296,Superbabies: Baby Geniuses 2,32,88,Comedy|Family|Sci-Fi,25371,computer|good versus evil|mind control|science experiment|sequel,http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1,129,English,Germany,PG,20000000,9109322,2004,1.9,2.35,0,951,897,,
2575,The Cookout,21,97,Comedy,2385,flatulence|interracial marriage|marriage,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,20,English,USA,PG-13,,11540112,2004,3.6,1.85,177,1068,1014,,
3800,Fascination,13,103,Mystery|Romance|Thriller,1207,death|love|marriage|secret|suspicion,http://www.imdb.com/title/tt0305632/?ref_=fn_tt_tt_1,44,English,Germany,R,5000000,16066,2004,3.3,2.35,40,1658,454,,
990,The Adventures of Sharkboy and Lavagirl 3-D,66,93,Action|Adventure|Family|Fantasy,20310,boy|bully|dream|dream sequence|planet,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,177,English,USA,PG,50000000,39177541,2005,3.5,1.85,0,423,331,,
1999,BloodRayne,143,92,Action|Adventure|Fantasy|Horror,30628,escape|half human|king|vampire|vampire hunter,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,471,English,USA,R,25000000,1550000,2005,2.9,2.35,937,388,733,,
2314,Alone in the Dark,148,94,Horror|Sci-Fi,37626,artifact|creature|darkness|demon|museum,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,521,English,Canada,R,20000000,5132655,2005,2.3,2.35,1000,388,904,,
4606,The Helix... Loaded,3,97,Action|Adventure|Comedy|Fantasy|Sci-Fi,534,cnn reporter|ellipsis in title|matrix|punctuation in title|secret agent,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9,English,USA,R,1000000,,2005,1.9,1.78,128,2113,1844,,
4128,My Big Fat Independent Movie,14,80,Comedy,1257,independent film|spoof,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,24,English,USA,R,3000000,,2005,3.3,1.78,48,1823,1602,,
320,Son of the Mask,78,94,Comedy|Family|Fantasy,40751,baby|cartoon on tv|cartoonist|dog|mask,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,239,English,USA,PG,84000000,17010646,2005,2.2,1.85,881,183,169,,
4472,Neal 'N' Nikki,5,97,Comedy|Musical|Romance,1167,interrupted sex|kiss|love|mistaken sex scene|sex in car,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,24,English,India,,1500000,100358,2005,3.3,2.35,66,2033,1420,,
1719,Supercross,41,80,Action|Drama|Romance|Sport,3926,one word title|paddock|supercross|swimming pool|winning,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1,38,English,USA,PG-13,,3101301,2005,4.0,1.85,353,741,51,,
3320,Undiscovered,41,97,Comedy|Music|Romance,2599,bare chested male|box office flop|diner|german shepherd|one word title,http://www.imdb.com/title/tt0434424/?ref_=fn_tt_tt_1,45,English,Germany,PG-13,9000000,1046166,2005,4.2,2.35,128,1414,479,,
506,A Sound of Thunder,113,102,Action|Adventure|Horror|Sci-Fi|Thriller,16474,butterfly|hunter|time|time travel|wave,http://www.imdb.com/title/tt0318081/?ref_=fn_tt_tt_1,301,English,UK,PG-13,52000000,1891821,2005,4.2,2.35,785,177,248,,
3665,Crossover,25,95,Action|Sport,8707,african american|basketball|basketball movie|critically bashed|tv commercial,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,36,English,USA,PG-13,5600000,7009668,2006,2.1,1.85,244,1195,1401,,
4260,The Lives of Others,215,137,Drama|Thriller,259379,east germany|police|secret police|stasi|writer,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,407,German,Germany,R,2000000,11284657,2006,8.5,2.35,39000,176,1095,,
2183,Date Movie,99,85,Comedy|Romance,50415,female protagonist|greek|overweight|spoof|wedding planner,http://www.imdb.com/title/tt0466342/?ref_=fn_tt_tt_1,613,English,USA,PG-13,20000000,48546578,2006,2.7,1.85,806,905,375,,
1496,Zoom,63,83,Action|Adventure|Family|Sci-Fi,15015,bruise|female hero|super strength|superhero|teenage superhero,http://www.imdb.com/title/tt0383060/?ref_=fn_tt_tt_1,113,English,USA,PG,35000000,11631245,2006,4.2,1.85,494,441,613,,
4082,Phat Girlz,37,99,Comedy,8279,female protagonist|size positive|thin|title directed by female|wet dream,http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1,101,English,USA,PG-13,3000000,7059537,2006,3.0,1.85,837,1798,560,,
628,Basic Instinct 2,159,116,Crime|Mystery|Thriller,31124,drugs|murder|psychiatrist|scotland yard|sex,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,English,UK,R,70000000,5851188,2006,4.2,2.35,764,309,290,,
362,The Departed,352,151,Crime|Drama|Thriller,873649,boston|mole|police|undercover|undercover cop,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,2054,English,USA,R,90000000,132373442,2006,8.5,2.35,29000,49,21,,
1234,The Prestige,341,130,Drama|Mystery|Sci-Fi|Thriller,844052,illusion|magician|obsession|rivalry|secret,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,1100,English,USA,PG-13,40000000,53082743,2006,8.5,2.35,49000,4,35,,
4627,The Pet,6,94,Drama|Thriller,425,dominance submissiveness|female nudity|human branding|human pet|power exchange,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24,English,USA,,1000000,,2006,3.9,,91,2131,1857,,
2302,Doogal,31,77,Adventure|Animation|Comedy|Family|Fantasy,3851,diamond|lava|magic|mountain|sorcerer,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,114,English,USA,G,20000000,7382993,2006,2.8,1.85,346,952,523,,
2512,Larry the Cable Guy: Health Inspector,37,89,Comedy|Romance,9104,diner|food poisoning|health inspector|restaurant|undercover,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,112,English,USA,PG-13,4000000,15655665,2006,3.1,1.33,110,1034,991,,
3806,Farce of the Penguins,19,80,Animation|Comedy,4322,flatulence|march|penguin|south pole|spoof,http://www.imdb.com/title/tt0488539/?ref_=fn_tt_tt_1,47,English,USA,R,,,2006,4.2,1.85,419,1205,375,,
809,In the Name of the King: A Dungeon Siege Tale,140,156,Action|Adventure|Fantasy|Thriller,38398,farmer|king|krug|rescue|wizard,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,368,English,Germany,PG-13,60000000,4535117,2007,3.8,2.35,0,388,36,,
2520,How She Move,62,94,Drama,4600,dance|dance contest|loss of sister|step dancing|teenager,http://www.imdb.com/title/tt0770810/?ref_=fn_tt_tt_1,18,English,Canada,PG-13,,7070459,2007,3.3,1.85,238,1040,994,,
3601,Daddy Day Camp,52,89,Comedy|Family,12339,competition|estranged father|skunk|summer camp|wall,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,32,English,USA,PG,6000000,13235267,2007,2.9,1.85,256,1548,1015,,
3506,Who's Your Caddy?,25,93,Comedy|Sport,13815,2000s|golf caddy|golf course|golfer|question mark in title,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,46,English,USA,PG-13,7000000,5694308,2007,2.0,1.85,446,823,944,,
2193,Epic Movie,112,93,Adventure|Comedy,89687,chocolate|chocolate factory|factory|orphan|student,http://www.imdb.com/title/tt0799949/?ref_=fn_tt_tt_1,666,English,USA,PG-13,20000000,39737645,2007,2.3,1.85,0,706,379,,
1565,Dragon Wars: D-War,93,107,Action|Drama|Fantasy|Horror|Thriller,21506,antique shop|asian dragon|dragon|korean|reporter,http://www.imdb.com/title/tt0372873/?ref_=fn_tt_tt_1,364,English,South Korea,PG-13,35000000,10956379,2007,3.6,2.35,0,677,362,,
3242,Blonde Ambition,20,93,Comedy|Romance,4995,boss|business|career|confidence|female protagonist,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1,34,English,USA,PG-13,10000000,5561,2007,3.9,1.85,160,1375,1249,,
2269,Disaster Movie,111,88,Comedy,74945,disaster|glass|mousetrap|natural disaster|scatological humor,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1,359,English,USA,PG-13,25000000,14174654,2008,1.9,1.85,0,706,669,,
3446,Witless Protection,35,97,Comedy|Crime,5463,fbi|polo|possum|sheriff|shotgun,http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1,20,English,USA,PG-13,7500000,4131640,2008,3.1,1.85,140,1484,341,,
2409,Prom Night,146,89,Horror|Mystery,27664,friend|hotel|killer|murder|prom,http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1,260,English,USA,PG-13,20000000,43818159,2008,3.9,2.35,1000,921,194,,
4508,Extreme Movie,14,76,Comedy,9560,box office flop|female frontal nudity|pink bra and panties|red bra and panties|sex,http://www.imdb.com/title/tt0806147/?ref_=fn_tt_tt_1,35,English,USA,R,,,2008,3.8,1.85,636,2049,1793,,
1655,Meet the Spartans,111,86,Comedy,88518,king|persian|spartan|training|xerxes,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,409,English,USA,PG-13,30000000,38232624,2008,2.7,1.85,0,706,669,,
3743,The Haunting of Molly Hartley,74,82,Drama|Horror|Thriller,7904,18th birthday|birthday|community center|resurrection|teenager,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,113,English,USA,PG-13,5000000,13350177,2008,3.8,1.85,562,1625,1435,,
2221,One Missed Call,141,87,Horror|Mystery,26624,death|lifting someone into the air|telephone|telephone call|voice mail,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1,189,English,Japan,PG-13,27000000,26876529,2008,3.9,1.85,0,922,873,,
4875,Sunday School Musical,5,93,Drama|Musical,602,church|competition|high school|new school|pastor,http://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,18,English,USA,G,,,2008,2.5,1.85,777,2288,2014,,
3239,Free Style,16,94,Drama,361,,http://www.imdb.com/title/tt1128071/?ref_=fn_tt_tt_1,4,English,Canada,PG,,140987,2008,4.2,1.85,58,1228,1247,,
705,The Love Guru,150,87,Comedy|Romance|Sport,43300,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,250,English,USA,PG-13,62000000,32178777,2008,3.8,2.35,0,341,78,,
67,The Dark Knight,645,152,Action|Crime|Drama|Thriller,1676169,based on comic book|dc comics|psychopath|star died before release|urban setting,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,4667,English,USA,PG-13,185000000,533316061,2008,9.0,2.35,37000,4,35,58,61
2163,Beverly Hills Chihuahua,100,91,Adventure|Comedy|Drama|Family|Romance,17829,chihuahua|german shepherd|mexico|potted plant|tijuana mexico,http://www.imdb.com/title/tt1014775/?ref_=fn_tt_tt_1,99,English,USA,PG,20000000,94497271,2008,3.7,2.35,0,154,158,,
1609,Hannah Montana: The Movie,131,102,Comedy|Drama|Family|Music|Romance,31760,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,English,USA,G,30000000,79566871,2009,4.2,1.85,0,163,650,,
2818,Stan Helsing,45,90,Comedy|Horror,9928,dollar bill|double entendre|escaped convict|halloween|striptease,http://www.imdb.com/title/tt1185266/?ref_=fn_tt_tt_1,66,English,Canada,R,,,2009,3.6,1.85,934,1188,691,,
4842,Royal Kill,8,90,Action|Thriller,476,assassin|female assassin|kingdom|martial arts|mission,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,18,English,USA,PG-13,350000,,2009,3.2,,53,2266,1993,,
2010,The True Story of Puss'N Boots,4,80,Adventure|Animation|Comedy,753,cartoon cat|cat|character name in title|puss in boots|surrealism,http://www.imdb.com/title/tt1239462/?ref_=fn_tt_tt_1,24,English,France,G,25000000,,2009,2.9,,90,848,805,,
3253,The Devil's Tomb,32,90,Action|Horror|Sci-Fi,5715,desert|mercenary|priest|scientist|war veteran,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1,60,English,USA,R,10000000,,2009,3.8,1.85,486,1384,168,,
4623,Steppin: The Movie,,138,Comedy|Music,293,,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,1,English,USA,PG-13,1000000,,2009,3.4,,41,2128,1401,,
4687,Bled,8,95,Horror,851,artist|blood|drug|tree sap|vampire,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,30,English,USA,R,750000,,2009,3.1,1.85,128,2165,1893,,
4614,Frat Party,6,90,Comedy,1612,erotica|masseuse|sister sister relationship|temptation|threesome,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28,English,USA,R,1000000,,2009,2.8,16.0,297,2120,1850,,
1034,Street Fighter: The Legend of Chun-Li,103,96,Action|Crime|Drama|Mystery|Thriller,19824,chun li|crime fighter|gangster|mobster|rescue,http://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1,179,English,Canada,PG-13,18000000,8742261,2009,3.7,2.35,0,301,434,,
4694,B-Girl,8,88,Drama|Music|Romance,551,brooklyn new york city|los angeles california|teacher|trauma|violence,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,10,English,USA,PG-13,,,2009,4.0,,303,2168,774,,
1937,Dance Flick,83,88,Action|Comedy|Music,10161,african american|dance|overalls|parody|rap,http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,50,English,USA,PG-13,25000000,25615792,2009,3.5,1.85,657,813,67,,
1703,Dragonball: Evolution,130,100,Action|Adventure|Fantasy|Sci-Fi|Thriller,56451,bad|dragon|grandfather|orb|warrior,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1,524,English,USA,PG,45000000,9353573,2009,2.7,2.35,0,481,684,,
141,The Last Airbender,280,103,Action|Adventure|Family|Fantasy,118951,avatar|fire|kingdom|tribe|water,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,English,USA,PG,150000000,131564731,2010,4.2,2.35,18000,94,93,119,126
98,Inception,642,148,Action|Adventure|Sci-Fi|Thriller,1468200,ambiguous ending|corporate espionage|dream|subconscious|thief,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803,English,USA,PG-13,160000000,292568851,2010,8.8,2.35,175000,4,21,87,4
2834,The Last Godfather,4,100,Comedy,912,mafia|mafia boss|mafiosi|mafioso|three word title,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1,17,English,South Korea,PG-13,13400000,163591,2010,3.6,1.78,502,677,1101,,
3668,Standing Ovation,9,105,Musical,548,dance|dream|frog|philadelphia pennsylvania|snake,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,6,English,USA,PG,,531806,2010,3.4,,277,1407,1404,,
4473,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,16,82,Comedy,5579,masturbation|porn actor in mainstream movie|sex|spoof|virginity,http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1,42,English,USA,R,1300000,,2010,2.7,1.85,0,1827,1779,,
2204,Vampires Suck,122,82,Comedy,39095,cat|friend|love|sheriff|teenager,http://www.imdb.com/title/tt1666186/?ref_=fn_tt_tt_1,187,English,USA,PG-13,20000000,36658108,2010,3.5,1.85,16000,706,865,,
4525,The Dead Undead,17,89,Action|Horror|Sci-Fi,737,flashback|immortality|rural setting|vampire|zombie,http://www.imdb.com/title/tt0923653/?ref_=fn_tt_tt_1,15,English,USA,R,1100000,,2010,3.0,1.85,444,2062,1600,,
997,Marmaduke,98,87,Comedy|Family,11257,dog|great dane|rivalry|talking animal|talking cat,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,65,English,USA,PG,50000000,33643461,2010,4.2,2.35,0,404,17,,
4909,Super Hybrid,42,94,Horror|Sci-Fi|Thriller,1328,based on comic book|blue bra and panties|female protagonist|girl in bra and panties|killer car,http://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1,22,English,USA,PG-13,13000000,,2010,3.9,2.35,0,922,2036,,
1481,Furry Vengeance,101,92,Comedy|Family,12399,animal|bear|land developer|real estate|real estate developer,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1,84,English,USA,PG,35000000,17596256,2010,3.8,1.85,0,526,241,,
4393,N-Secure,5,,Crime|Drama|Thriller,548,betrayal|family relationships|insecurity|murder|passive aggression,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,15,English,USA,R,,2592808,2010,3.5,2.35,588,1980,1631,,
3012,Legend of Kung Fu Rabbit,5,89,Action|Adventure|Animation|Comedy|Family,408,anthropomorphic animal|china|furry|rabbit,http://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1,12,Mandarin,China,PG,,,2011,3.2,,211,1267,369,,
4480,The Lion of Judah,7,87,Animation,458,animal|donkey|lamb|pig|rooster,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1,3,English,USA,PG,15000000,,2011,3.7,1.78,381,2036,1782,,
3198,Bucky Larson: Born to Be a Star,49,97,Comedy,9541,diner|eating a banana|masturbation|porn star|shooting a pornographic movie,http://www.imdb.com/title/tt1411664/?ref_=fn_tt_tt_1,64,English,USA,R,10000000,2331318,2011,3.3,1.85,0,1350,108,,
4220,Go for It!,8,105,Drama|Musical,1015,exclamation point in title|imperative in title|punctuation in title|three word title,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,10,English,USA,PG-13,2450000,178739,2011,3.9,1.85,566,1877,1648,,
2835,Justin Bieber: Never Say Never,84,115,Documentary|Music,74351,boyhood friend|manager|plasma tv|prodigy|star,http://www.imdb.com/title/tt1702443/?ref_=fn_tt_tt_1,233,English,USA,G,13000000,73000942,2011,1.6,1.85,62000,108,1102,,
3932,Samsara,115,102,Documentary|Music,22457,hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69,None,USA,PG-13,4000000,2601847,2011,8.5,2.35,26000,1720,1516,,
5001,Raymond Did It,2,83,Horror,192,blood|independent film|mutilation|violence,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,6,English,USA,Unrated,40000,,2011,3.2,2.35,239,2377,2094,,
515,Jack and Jill,156,91,Comedy,60370,advertising|advertising executive|commercial|protective male|twins,http://www.imdb.com/title/tt0810913/?ref_=fn_tt_tt_1,264,English,USA,PG,79000000,74158157,2011,3.4,1.85,0,206,211,,
3834,Without Men,4,87,Comedy,1427,bare chested male|journalist|passion|pregnancy|woman in underwear,http://www.imdb.com/title/tt1547090/?ref_=fn_tt_tt_1,12,English,USA,R,4700000,,2011,3.2,,491,1675,1475,,
1969,Shark Night 3D,231,90,Horror|Thriller,20823,lake|louisiana|redneck|shark|vacation,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,130,English,USA,PG-13,25000000,18860403,2011,4.0,1.85,0,504,787,,
