SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE
327292,1,Cash loans,M,Y,Y,1,225000.0,314100.0,21375.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755
398215,0,Cash loans,M,Y,N,0,193500.0,1575000.0,41548.5,1575000.0,Family,State servant,Higher education,Married,House / apartment,0.035792000000000004
108747,0,Cash loans,M,Y,Y,1,225000.0,835605.0,29736.0,697500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305
355627,0,Cash loans,F,N,Y,0,180000.0,679896.0,36351.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276
112218,0,Cash loans,F,Y,Y,0,135000.0,1317357.0,53784.0,1129500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461
329761,0,Cash loans,F,Y,Y,1,67500.0,49500.0,6003.0,49500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.015221
124099,0,Cash loans,F,N,N,0,99000.0,462694.5,29700.0,418500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.008473999999999999
422983,1,Cash loans,M,N,N,1,180000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.014519999999999996
442620,0,Cash loans,F,N,N,0,157500.0,472500.0,20146.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
429912,0,Cash loans,F,N,N,1,157500.0,450000.0,21888.0,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.014519999999999996
176691,0,Cash loans,M,Y,N,1,166500.0,251280.0,10773.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114
266053,0,Cash loans,M,N,Y,1,90000.0,781920.0,33259.5,675000.0,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.020713
345421,0,Cash loans,F,N,Y,0,171000.0,184500.0,14922.0,184500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663
341694,1,Cash loans,F,Y,Y,0,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.019689
167864,0,Revolving loans,F,N,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031329
137652,0,Cash loans,F,N,N,0,180000.0,631332.0,32202.0,585000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004
367720,0,Revolving loans,F,Y,Y,0,189000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.072508
419659,1,Cash loans,M,N,N,0,270000.0,660469.5,44266.5,612000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.022625
319916,0,Cash loans,M,N,Y,1,180000.0,1183963.5,34749.0,927000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561
325168,0,Cash loans,M,N,Y,0,202500.0,1129500.0,105736.5,1129500.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.011703
356411,0,Cash loans,F,N,Y,0,157500.0,942300.0,30397.5,675000.0,Unaccompanied,Pensioner,Incomplete higher,Separated,House / apartment,0.018029
328523,0,Revolving loans,F,N,Y,0,112500.0,315000.0,15750.0,315000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.015221
419016,0,Revolving loans,M,Y,Y,0,540000.0,1350000.0,67500.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.011657
114229,0,Cash loans,M,Y,N,3,337500.0,675000.0,46980.0,675000.0,Unaccompanied,State servant,Higher education,Married,Office apartment,0.015221
190684,0,Cash loans,F,N,Y,0,236250.0,145557.0,7560.0,121500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164
339272,0,Cash loans,M,Y,Y,0,81000.0,112500.0,11124.0,112500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.014519999999999996
365630,0,Cash loans,F,N,N,0,135000.0,286704.0,12757.5,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.006629
407112,0,Cash loans,M,Y,Y,0,180000.0,253737.0,16231.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
328105,0,Cash loans,M,N,N,0,157500.0,269550.0,14112.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101
104715,0,Cash loans,F,N,Y,0,135000.0,1256400.0,36864.0,900000.0,Other_B,Working,Incomplete higher,Single / not married,House / apartment,0.030755
296850,0,Cash loans,M,Y,Y,0,180000.0,1223010.0,51948.0,1125000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.004849
234483,0,Revolving loans,F,N,Y,0,207000.0,157500.0,7875.0,157500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.011703
169242,0,Cash loans,M,N,N,1,180000.0,891000.0,31698.0,891000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.009549
100161,0,Cash loans,F,N,Y,0,90000.0,370629.0,13972.5,306000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007120000000000001
268244,1,Revolving loans,M,N,N,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.018209
143184,0,Cash loans,F,N,Y,0,225000.0,1666746.0,45832.5,1305000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.072508
198892,0,Cash loans,M,N,Y,1,121500.0,864000.0,25393.5,864000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164
398739,0,Cash loans,F,N,Y,0,112500.0,202500.0,7762.5,202500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164
403468,0,Revolving loans,F,N,N,0,112500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006
140892,0,Cash loans,F,N,N,1,202500.0,942300.0,27679.5,675000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643
391474,0,Cash loans,F,N,Y,0,135000.0,1293502.5,37948.5,1129500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105
336625,0,Cash loans,F,N,N,1,112500.0,1125000.0,44617.5,1125000.0,Family,Working,Higher education,Married,House / apartment,0.00496
257310,0,Cash loans,F,N,Y,0,139500.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014519999999999996
167867,0,Cash loans,F,N,N,0,67500.0,161730.0,6979.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101
448613,0,Revolving loans,M,Y,Y,0,225000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164
147857,0,Cash loans,M,N,Y,0,247500.0,1527295.5,64840.5,1309500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276
163706,0,Cash loans,F,N,Y,0,135000.0,1113840.0,47322.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246
424050,0,Cash loans,M,Y,N,0,103500.0,986274.0,28966.5,706500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018029
449059,0,Cash loans,F,N,N,0,270000.0,679500.0,26946.0,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164
189348,0,Cash loans,M,N,Y,0,121500.0,607041.0,26869.5,490500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305
420588,0,Cash loans,F,N,Y,0,225000.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.018801
347684,0,Cash loans,F,Y,Y,0,180000.0,1540588.5,42493.5,1377000.0,Unaccompanied,Working,Higher education,Married,Co-op apartment,0.020246
319659,0,Cash loans,F,Y,Y,1,180000.0,364896.0,29385.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004
318795,0,Cash loans,F,N,N,0,99000.0,900000.0,32328.0,900000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Rented apartment,0.015221
377694,0,Cash loans,F,N,Y,0,45000.0,590337.0,23539.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561
378897,0,Cash loans,M,Y,N,0,225000.0,1006920.0,42660.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006008
370054,0,Cash loans,F,N,Y,0,202500.0,781920.0,42547.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625
128789,0,Cash loans,M,N,Y,0,171000.0,292500.0,26955.0,292500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663
440687,0,Cash loans,F,Y,Y,2,157500.0,261648.0,15151.5,207000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246
335926,0,Cash loans,F,N,N,0,157500.0,582768.0,32670.0,540000.0,Family,Working,Higher education,Married,House / apartment,0.019689
426566,0,Cash loans,F,N,Y,0,85500.0,315000.0,12006.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
276741,0,Cash loans,F,N,Y,0,90000.0,302206.5,15952.5,229500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625
207342,0,Revolving loans,F,Y,Y,2,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.072508
117706,0,Cash loans,M,N,N,1,202500.0,830214.0,26910.0,693000.0,Unaccompanied,Working,Higher education,Civil marriage,Rented apartment,0.010032
379981,0,Cash loans,M,Y,N,0,180000.0,1288350.0,37800.0,1125000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.005144
322381,0,Revolving loans,F,N,Y,0,72000.0,225000.0,11250.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.028663
124142,1,Cash loans,M,Y,Y,0,405000.0,1339884.0,39307.5,1170000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007273999999999998
211094,0,Cash loans,F,Y,Y,2,157500.0,270000.0,28777.5,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
134887,1,Revolving loans,F,N,Y,0,67500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
171715,1,Cash loans,M,Y,Y,0,171000.0,261000.0,18558.0,261000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0228
415772,0,Cash loans,M,N,Y,0,49500.0,912240.0,30276.0,787500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329
124541,0,Revolving loans,F,N,Y,1,67500.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221
380624,0,Cash loans,F,N,Y,0,225000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009549
237169,1,Cash loans,F,Y,Y,0,292500.0,922365.0,33259.5,778500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.018801
288449,0,Cash loans,F,N,Y,0,81000.0,675000.0,19867.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329
120662,0,Cash loans,F,N,Y,0,135000.0,436032.0,16564.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011657
393521,0,Cash loans,M,N,Y,0,252000.0,284400.0,16011.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703
103059,1,Revolving loans,F,N,Y,1,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032
455833,0,Cash loans,F,Y,N,0,112500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.002134
221454,0,Cash loans,F,N,Y,0,315000.0,724500.0,50553.0,724500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561
309012,0,Cash loans,M,Y,Y,0,405000.0,1125000.0,36423.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508
419800,0,Cash loans,M,Y,Y,0,315000.0,848745.0,46044.0,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.072508
260133,0,Cash loans,F,Y,Y,0,171000.0,1223010.0,51948.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689
212910,0,Cash loans,F,N,Y,0,135000.0,675000.0,21775.5,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.007120000000000001
443867,0,Cash loans,M,Y,Y,0,112500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221
382619,0,Cash loans,M,Y,Y,1,306000.0,328365.0,26073.0,297000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622
429234,0,Cash loans,F,Y,Y,0,239998.5,2520000.0,63832.5,2520000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.003540999999999999
102852,0,Cash loans,F,N,Y,1,90000.0,254700.0,13446.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175
279773,0,Cash loans,M,Y,Y,0,135000.0,225000.0,12213.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801
233334,1,Cash loans,M,Y,Y,0,90000.0,281493.0,14868.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003813
226620,0,Cash loans,M,Y,N,0,112500.0,550467.0,20880.0,387000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.018029
446173,0,Revolving loans,F,Y,Y,0,225000.0,450000.0,22500.0,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0228
382404,0,Cash loans,M,N,Y,0,157500.0,117162.0,11718.0,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549
257462,0,Cash loans,M,Y,N,0,135000.0,450000.0,25965.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007120000000000001
239560,0,Cash loans,F,N,N,0,67500.0,152820.0,15111.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755
365326,0,Cash loans,M,Y,Y,0,337500.0,450000.0,43839.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508
221432,0,Cash loans,F,Y,Y,0,135000.0,922500.0,51642.0,922500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392
241425,0,Cash loans,F,N,N,0,103500.0,187929.0,17365.5,171000.0,Unaccompanied,Working,Incomplete higher,Single / not married,Municipal apartment,0.010032
225772,1,Cash loans,F,N,N,0,76500.0,239850.0,23494.5,225000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508
253026,0,Cash loans,F,N,Y,1,157500.0,900000.0,38263.5,900000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663
119118,0,Cash loans,F,N,Y,0,337500.0,1006920.0,40059.0,900000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.011657
301979,0,Cash loans,M,Y,N,0,166500.0,225000.0,23872.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.028663
409020,0,Cash loans,F,N,Y,0,90000.0,220032.0,8424.0,144000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702
447477,0,Cash loans,M,N,N,2,225000.0,521280.0,28408.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0228
450774,0,Cash loans,F,N,Y,0,135000.0,258709.5,14575.5,234000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702
243435,0,Cash loans,F,N,N,1,104382.0,341280.0,9382.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755
151027,0,Cash loans,F,N,N,1,112500.0,269550.0,16416.0,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.007273999999999998
141889,0,Cash loans,M,Y,Y,0,135000.0,573628.5,29416.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.003122
300018,0,Cash loans,M,Y,Y,0,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006305
370873,0,Cash loans,M,N,Y,0,405000.0,298512.0,23715.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.072508
140634,0,Revolving loans,F,N,Y,1,112500.0,225000.0,11250.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006008
181639,0,Cash loans,F,N,Y,0,202500.0,697500.0,20524.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042
360661,0,Cash loans,F,Y,N,1,202500.0,45000.0,4977.0,45000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.02461
121944,0,Cash loans,F,Y,Y,0,180000.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329
349518,0,Cash loans,M,Y,Y,1,675000.0,675000.0,72697.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561
